problem_id,problem_set_id,problem_part,problem_type,answer_types,normalized_text,math_preserving_text,answer_key,domain_family,node_codes,node_names,total_interactions,unique_students,clean_first_attempt_interactions,nonempty_answer_count,saw_answer_rate,mean_hint_count,discrete_score_mean,top_answer_surfaces_json,split,reason_codes
156040,PSB7MU,1,Fill-in-the-blank(s),Numeric,"In 2012, James Cameron descended to the bottom of Challenger Deep in the Marianas Trench; the deepest point in the ocean. The vessel he rode in was called DeepSea Challenger. Challenger Deep is 35,814 feet deep at its lowest point. DeepSea Challenger’s descent was a change in depth of ( - 4 ) feet per second. We can use the equation y = - 4 x to model this relationship, where y is the depth and x is the time in seconds that have passed. How many seconds does this model suggest it would take for DeepSea Challenger to reach the bottom? seconds","In 2012, James Cameron descended to the bottom of Challenger Deep in the Marianas Trench; the deepest point in the ocean. The vessel he rode in was called DeepSea Challenger. Challenger Deep is 35,814 feet deep at its lowest point. DeepSea Challenger’s descent was a change in depth of (- 4) feet per second. We can use the equation y = - 4 x to model this relationship, where y is the depth and x is the time in seconds that have passed. How many seconds does this model suggest it would take for DeepSea Challenger to reach the bottom? seconds",8953.5,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,1220,1209,741,1220,0.3918032786885246,0.1811475409836065,0.5163934426229508,"[{""answer_norm"": ""8953.5"", ""n"": 645}, {""answer_norm"": ""8,953.5"", ""n"": 244}, {""answer_norm"": ""-8953.5"", ""n"": 51}, {""answer_norm"": ""-143256"", ""n"": 15}, {""answer_norm"": ""3600"", ""n"": 14}]",model_dev,
156087,PRABMSJQ,1,Fill-in-the-blank(s),Numeric,Solve the equation. 25e + -11 = -86 e =,Solve the equation. 25e + -11 = -86 e =,-3,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,2231,2191,1811,2231,0.187359928283281,0.0192738682205289,0.660690273419991,"[{""answer_norm"": ""-3"", ""n"": 1687}, {""answer_norm"": ""3"", ""n"": 240}, {""answer_norm"": ""3.88"", ""n"": 32}, {""answer_norm"": ""-3.88"", ""n"": 31}, {""answer_norm"": ""2"", ""n"": 21}]",model_dev,
156315,PSB7MU,2,Fill-in-the-blank(s),Numeric,To end the mission DeepSea Challenger made a one-hour ascent to the surface. How many seconds is this? seconds,To end the mission DeepSea Challenger made a one-hour ascent to the surface. How many seconds is this? seconds,3600,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,1216,1205,757,1216,0.3675986842105263,0.131578947368421,0.540296052631579,"[{""answer_norm"": ""3600"", ""n"": 704}, {""answer_norm"": ""3,600"", ""n"": 201}, {""answer_norm"": ""60"", ""n"": 70}, {""answer_norm"": ""240"", ""n"": 20}, {""answer_norm"": ""360"", ""n"": 18}]",model_dev,
156692,PRABQP5X,1,Fill-in-the-blank(s),Numeric,"A population of red ants was 640. After a season of heavy rainfall, the ant population decreased by 50%. In the following dry season, the population increased by 5%. What is the ant population after the increase? red ants","A population of red ants was 640. After a season of heavy rainfall, the ant population decreased by 50%. In the following dry season, the population increased by 5%. What is the ant population after the increase? red ants",336,statistics_probability,7.RP.A.3 | 7.EE.B.3,Use Proportional Relationships to Solve Ratio & Percent Problems | Solve Applied Problems Using Numerical and Algebraic Expressions and Equations,16,11,7,16,0.5625,0.0,0.3125,"[{""answer_norm"": ""336"", ""n"": 12}, {""answer_norm"": ""352"", ""n"": 2}, {""answer_norm"": ""320"", ""n"": 1}, {""answer_norm"": ""336]"", ""n"": 1}]",model_dev,
156936,PRABET5F,1,Fill-in-the-blank(s),Numeric,Solve. 2 5 t = 6 t =,Solve. 2 / 5 t = 6 t =,15,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,735,722,603,735,0.1741496598639455,0.2857142857142857,0.7374149659863946,"[{""answer_norm"": ""15"", ""n"": 591}, {""answer_norm"": ""2.4"", ""n"": 10}, {""answer_norm"": ""0.6"", ""n"": 9}, {""answer_norm"": ""3"", ""n"": 9}, {""answer_norm"": ""30/2"", ""n"": 9}]",model_dev,
157262,PRABTGFD,1,Fill-in-the-blank(s),Numeric,Solve. - 4 . 5 = a - 8 a =,Solve. - 4.5 = a - 8 a =,3.5,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,688,678,538,688,0.2049418604651162,0.0697674418604651,0.6468023255813954,"[{""answer_norm"": ""3.5"", ""n"": 497}, {""answer_norm"": ""12.5"", ""n"": 60}, {""answer_norm"": ""-12.5"", ""n"": 37}, {""answer_norm"": ""-3.5"", ""n"": 20}, {""answer_norm"": ""4.5"", ""n"": 14}]",test,
157401,PRABTGFC,1,Fill-in-the-blank(s),Numeric,Solve. 1 2 + p = - 3 p =,Solve. 1 / 2 + p = - 3 p =,-3 1/2,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,683,673,507,683,0.2562225475841874,0.0790629575402635,0.4948755490483162,"[{""answer_norm"": ""-3 1/2"", ""n"": 191}, {""answer_norm"": ""-3.5"", ""n"": 141}, {""answer_norm"": ""3 1/2"", ""n"": 54}, {""answer_norm"": ""-7/2"", ""n"": 48}, {""answer_norm"": ""-6"", ""n"": 35}]",model_dev,
157516,PRABTGFE,1,Fill-in-the-blank(s),Numeric,Solve. 12 = x · 3 x =,Solve. 12 = x * 3 x =,4,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,674,664,627,674,0.0682492581602373,0.0118694362017804,0.8931750741839762,"[{""answer_norm"": ""4"", ""n"": 636}, {""answer_norm"": ""36"", ""n"": 11}, {""answer_norm"": ""1/4"", ""n"": 5}, {""answer_norm"": ""3"", ""n"": 4}, {""answer_norm"": ""-4"", ""n"": 2}]",validation,
157579,PSB7T9,4,Fill-in-the-blank(s),Numeric,What is the slope of this line?,What is the slope of this line?,-1,ratio_percent,8.EE.B.5,Compare Slopes of Proportional Relationships,18,18,3,18,0.6111111111111112,1.1111111111111112,0.1111111111111111,"[{""answer_norm"": ""-1"", ""n"": 8}, {""answer_norm"": ""1"", ""n"": 4}, {""answer_norm"": ""0"", ""n"": 2}, {""answer_norm"": ""-3/15"", ""n"": 1}, {""answer_norm"": ""1 1/2"", ""n"": 1}]",test,
157655,PRABTGFF,1,Fill-in-the-blank(s),Numeric,Solve. - 12 = - 3 y y =,Solve. - 12 = - 3 y y =,4,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,668,666,626,668,0.059880239520958,0.0134730538922155,0.8458083832335329,"[{""answer_norm"": ""4"", ""n"": 595}, {""answer_norm"": ""-4"", ""n"": 48}, {""answer_norm"": ""-9"", ""n"": 6}, {""answer_norm"": ""9"", ""n"": 6}, {""answer_norm"": ""-15"", ""n"": 1}]",test,
158297,PRABET5M,1,Fill-in-the-blank(s),Numeric,"Evaluate the expression if x is 2 5 , y is -4, and z is -0.2. x + y","Evaluate the expression if x is 2 / 5, y is -4, and z is -0.2. x + y",-3 3/5,ratio_percent,7.EE.A.1,Apply Properties of Operations to Create Equivalent Expressions,684,674,463,684,0.3099415204678362,0.4225146198830409,0.4839181286549707,"[{""answer_norm"": ""-3 3/5"", ""n"": 262}, {""answer_norm"": ""-3.6"", ""n"": 127}, {""answer_norm"": ""3 3/5"", ""n"": 57}, {""answer_norm"": ""-18/5"", ""n"": 28}, {""answer_norm"": ""3.6"", ""n"": 15}]",model_dev,
158652,PRABTGFK,1,Fill-in-the-blank(s),Numeric,"Evaluate the expression if x is 2 5 , y is -4, and z is -0.2. 2 x - z","Evaluate the expression if x is 2 / 5, y is -4, and z is -0.2.2 x - z",1,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,664,654,448,664,0.3117469879518072,0.1430722891566265,0.5677710843373494,"[{""answer_norm"": ""1"", ""n"": 443}, {""answer_norm"": ""0.6"", ""n"": 35}, {""answer_norm"": ""1.00"", ""n"": 21}, {""answer_norm"": "".6"", ""n"": 14}, {""answer_norm"": ""3/5"", ""n"": 13}]",model_dev,
158771,PRABTGFM,1,Fill-in-the-blank(s),Numeric,"Evaluate the expression if x is 2 5 , y is -4, and z is -0.2. x + y + z","Evaluate the expression if x is 2 / 5, y is -4, and z is -0.2. x + y + z",-3.8,ratio_percent,7.EE.A.1,Apply Properties of Operations to Create Equivalent Expressions,644,634,474,644,0.2593167701863354,0.1133540372670807,0.593167701863354,"[{""answer_norm"": ""-3.8"", ""n"": 446}, {""answer_norm"": ""3.8"", ""n"": 35}, {""answer_norm"": ""-3 4/5"", ""n"": 18}, {""answer_norm"": ""-3.4"", ""n"": 14}, {""answer_norm"": ""3 4/5"", ""n"": 10}]",model_dev,
158903,PRABTGFN,1,Fill-in-the-blank(s),Numeric,"Evaluate the expression if x is 2 5 , y is -4, and z is -0.2. y · x","Evaluate the expression if x is 2 / 5, y is -4, and z is -0.2. y * x",-1.6,ratio_percent,7.EE.A.1,Apply Properties of Operations to Create Equivalent Expressions,641,633,494,641,0.2262090483619344,0.1014040561622464,0.6396255850234009,"[{""answer_norm"": ""-8/5"", ""n"": 289}, {""answer_norm"": ""-1.6"", ""n"": 161}, {""answer_norm"": ""-1 3/5"", ""n"": 39}, {""answer_norm"": ""8/5"", ""n"": 23}, {""answer_norm"": ""0.8"", ""n"": 17}]",model_dev,
159000,PSB75K,1,Fill-in-the-blank(s),Numeric,"A plane travels at a constant speed. It takes 6 hours to travel 3,360 miles. What is the plane’s speed in miles per hour? miles per hour","A plane travels at a constant speed. It takes 6 hours to travel 3,360 miles. What is the plane’s speed in miles per hour? miles per hour",560,ratio_percent,6.RP.A.3b,Solve Unit Rate Problems,1476,1438,1243,1476,0.1361788617886178,0.0643631436314363,0.7798102981029811,"[{""answer_norm"": ""560"", ""n"": 1261}, {""answer_norm"": ""56"", ""n"": 50}, {""answer_norm"": ""360"", ""n"": 8}, {""answer_norm"": ""60"", ""n"": 7}, {""answer_norm"": ""510"", ""n"": 6}]",test,
159196,PSB75K,2,Fill-in-the-blank(s),Numeric,"A plane travels at a constant speed. It takes 6 hours to travel 3,360 miles. At this rate, how many miles can it travel in 10 hours? miles","A plane travels at a constant speed. It takes 6 hours to travel 3,360 miles. At this rate, how many miles can it travel in 10 hours? miles","5,600",ratio_percent,6.RP.A.3b,Solve Unit Rate Problems,1473,1436,1170,1473,0.1568228105906313,0.0794297352342158,0.7107942973523421,"[{""answer_norm"": ""5600"", ""n"": 912}, {""answer_norm"": ""5,600"", ""n"": 245}, {""answer_norm"": ""336"", ""n"": 80}, {""answer_norm"": ""33600"", ""n"": 25}, {""answer_norm"": ""56"", ""n"": 16}]",test,
159519,PRABG44E,1,Fill-in-the-blank(s),Numeric,"Lin plays a game that involves a standard number cube and a deck of ten cards numbered 1 through 10. If both the cube and card have the same number, Lin gets another turn. Otherwise, play continues with the next player. What is the probability that Lin gets another turn?","Lin plays a game that involves a standard number cube and a deck of ten cards numbered 1 through 10. If both the cube and card have the same number, Lin gets another turn. Otherwise, play continues with the next player. What is the probability that Lin gets another turn?",Jun-60,statistics_probability,7.SP.C.8a,Understand Probability of a Compound Event,284,260,197,284,0.2992957746478873,0.0950704225352112,0.5,"[{""answer_norm"": ""6/60"", ""n"": 93}, {""answer_norm"": ""1/10"", ""n"": 54}, {""answer_norm"": ""1/20"", ""n"": 27}, {""answer_norm"": ""1/60"", ""n"": 24}, {""answer_norm"": ""6/10"", ""n"": 10}]",test,
161738,PSB8PB,1,Fill-in-the-blank(s),Algebraic Expression,Students are selling raffle tickets for a school fundraiser. They collect $24 for every 10 raffle tickets they sell. Suppose M is the amount of money the students collect for selling R raffle tickets. Write an equation that reflects the relationship between M and R . M = Use R as your variable.,Students are selling raffle tickets for a school fundraiser. They collect $24 for every 10 raffle tickets they sell. Suppose M is the amount of money the students collect for selling R raffle tickets. Write an equation that reflects the relationship between M and R. M = Use R as your variable.,"(12/5)R, 12/5R",equation_algebra,8.F.B.4,Use Functions to Model Relationships Between Quantities,689,679,465,689,0.3193033381712627,0.1407837445573294,0.5921625544267054,"[{""answer_norm"": ""2.4r"", ""n"": 281}, {""answer_norm"": ""12r/5"", ""n"": 123}, {""answer_norm"": ""12/5r"", ""n"": 58}, {""answer_norm"": ""24r"", ""n"": 22}, {""answer_norm"": ""10r"", ""n"": 21}]",model_dev,
162630,PSB8S3,2,Fill-in-the-blank(s),Algebraic Expression,Write an expression equivalent to ‐ 4 ( x + 3 ) - 12 x + 5 that only has two terms.,Write an expression equivalent to - 4 (x + 3) - 12 x + 5 that only has two terms.,-16x - 7,ratio_percent,7.EE.A.1,Apply Properties of Operations to Create Equivalent Expressions,34,34,26,34,0.2352941176470588,0.0,0.1,"[{""answer_norm"": ""-16x-7"", ""n"": 7}, {""answer_norm"": ""- 16 x - 7"", ""n"": 2}, {""answer_norm"": ""-16x - 7"", ""n"": 2}, {""answer_norm"": ""- 1 x - 17 x"", ""n"": 1}, {""answer_norm"": ""- 15 + 17"", ""n"": 1}]",model_dev,
163575,PSB82X,1,Fill-in-the-blank(s),Numeric,"A box of pencils is 5 1 4 inches wide. Seven pencils, laid side by side, take up 2 5 8 inches of the width. How many inches of the width of the box is no t taken up by the pencils? inches","A box of pencils is 5 1 / 4 inches wide. Seven pencils, laid side by side, take up 2 5 / 8 inches of the width. How many inches of the width of the box is no t taken up by the pencils? inches",2 5/8,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,49,46,34,49,0.2653061224489796,0.1836734693877551,0.4693877551020408,"[{""answer_norm"": ""2 5/8"", ""n"": 23}, {""answer_norm"": ""21/8"", ""n"": 5}, {""answer_norm"": ""2 3/8"", ""n"": 4}, {""answer_norm"": ""2"", ""n"": 3}, {""answer_norm"": ""2.625"", ""n"": 2}]",test,
163759,PSB82X,3,Fill-in-the-blank(s),Numeric,"A box of pencils is 5 1 4 inches wide. Seven pencils, laid side by side, take up 2 5 8 inches of the width. All 7 pencils have the same width. How wide is each pencil? inch","A box of pencils is 5 1 / 4 inches wide. Seven pencils, laid side by side, take up 2 5 / 8 inches of the width. All 7 pencils have the same width. How wide is each pencil? inch",8-Mar,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,47,45,32,47,0.2765957446808511,0.1276595744680851,0.6170212765957447,"[{""answer_norm"": ""3/8"", ""n"": 29}, {""answer_norm"": ""21/56"", ""n"": 5}, {""answer_norm"": ""0.375"", ""n"": 2}, {""answer_norm"": ""1"", ""n"": 2}, {""answer_norm"": "".375"", ""n"": 1}]",test,
164198,PSB857,2,Fill-in-the-blank(s),Numeric,"An advertisement about the paint that you want to use reads: “Just 2 quarts covers 175 square feet!” If you need to apply two coats of paint on all the walls, how much paint do you need to buy? quarts","An advertisement about the paint that you want to use reads: “Just 2 quarts covers 175 square feet!” If you need to apply two coats of paint on all the walls, how much paint do you need to buy? quarts",7,ratio_percent,6.RP.A.3a | 6.RP.A.3b | 6.RP.A.3c,Create Tables to Compare Equivalent Ratios | Solve Unit Rate Problems | Solve Problems Involving Percents,98,86,63,98,0.2755102040816326,0.4387755102040816,0.4591836734693877,"[{""answer_norm"": ""7"", ""n"": 49}, {""answer_norm"": ""4"", ""n"": 10}, {""answer_norm"": ""8"", ""n"": 9}, {""answer_norm"": ""6 6/7"", ""n"": 5}, {""answer_norm"": ""3"", ""n"": 3}]",test,
164748,PSB873,2,Fill-in-the-blank(s),Numeric,Your friend offers to help you with the rest of the painting. It takes the two of you 150 more minutes of painting time to finish the entire room. How much time did your friend save you? minutes,Your friend offers to help you with the rest of the painting. It takes the two of you 150 more minutes of painting time to finish the entire room. How much time did your friend save you? minutes,154,ratio_percent,6.RP.A.3a | 6.RP.A.3c,Create Tables to Compare Equivalent Ratios | Solve Problems Involving Percents,87,80,35,87,0.425287356321839,0.5287356321839081,0.3103448275862069,"[{""answer_norm"": ""154"", ""n"": 35}, {""answer_norm"": ""96"", ""n"": 14}, {""answer_norm"": ""138"", ""n"": 5}, {""answer_norm"": ""150"", ""n"": 5}, {""answer_norm"": ""234"", ""n"": 5}]",model_dev,
165245,PRABEHK3,1,Fill-in-the-blank(s),Numeric,A scoop of ice cream has a 3-inch diameter. How tall should the ice cream cone of the same diameter be in order to contain all of the ice cream inside the cone? inches,A scoop of ice cream has a 3-inch diameter. How tall should the ice cream cone of the same diameter be in order to contain all of the ice cream inside the cone? inches,6,geometry_measurement,8.G.C.9,Know & Use Volume Formulas,455,453,256,455,0.4197802197802198,0.3164835164835164,0.4285714285714285,"[{""answer_norm"": ""12"", ""n"": 255}, {""answer_norm"": ""6"", ""n"": 97}, {""answer_norm"": ""4"", ""n"": 21}, {""answer_norm"": ""3"", ""n"": 17}, {""answer_norm"": ""9"", ""n"": 10}]",model_dev,
165535,PRABHN3M,1,Fill-in-the-blank(s),Numeric,"Find the value of k so that the line passing through the pair of points has the given slope. ( k , 2) and (11, 14), slope = 2","Find the value of k so that the line passing through the pair of points has the given slope. (k, 2) and (11, 14), slope = 2",5,functions_graphs,8.F.B.4,Use Functions to Model Relationships Between Quantities,28,28,26,28,0.0357142857142857,0.1071428571428571,0.7142857142857143,"[{""answer_norm"": ""5"", ""n"": 21}, {""answer_norm"": ""-6"", ""n"": 2}, {""answer_norm"": ""4"", ""n"": 2}, {""answer_norm"": ""10"", ""n"": 1}, {""answer_norm"": ""2"", ""n"": 1}]",model_dev,
165645,PRABHN3N,1,Fill-in-the-blank(s),Numeric,"Find the value of k so that the line passing through the pair of points has the given slope. (1, k ) and (4, 1), slope = -2","Find the value of k so that the line passing through the pair of points has the given slope. (1, k) and (4, 1), slope = -2",7,functions_graphs,8.F.B.4,Use Functions to Model Relationships Between Quantities,28,28,24,28,0.1428571428571428,0.1071428571428571,0.6785714285714286,"[{""answer_norm"": ""7"", ""n"": 20}, {""answer_norm"": ""-5"", ""n"": 2}, {""answer_norm"": ""-6"", ""n"": 1}, {""answer_norm"": ""-8"", ""n"": 1}, {""answer_norm"": ""11"", ""n"": 1}]",test,
166028,PRABHN3R,1,Fill-in-the-blank(s),Exact Fraction,"Find the value of k so that the line passing through the pair of points has the given slope. ( - 15 2 , 3 16 ) and ( - 13 22 , k ) , slope = 0","Find the value of k so that the line passing through the pair of points has the given slope. ((- 15) / 2, 3 / 16) and ((- 13) / 22, k), slope = 0",16-Mar,fraction,8.F.B.4,Use Functions to Model Relationships Between Quantities,23,23,17,23,0.217391304347826,0.217391304347826,0.6956521739130435,"[{""answer_norm"": ""3/16"", ""n"": 20}, {""answer_norm"": ""-13/22"", ""n"": 1}, {""answer_norm"": ""152/22"", ""n"": 1}, {""answer_norm"": ""4/1"", ""n"": 1}]",model_dev,
168477,PSB9V9,1,Fill-in-the-blank(s),Algebraic Expression,"A small dog gets fed 3 4 cup of dog food twice a day. Using d for the number of days and f for the amount of food in cups, write an equation relating the variables. f = Use d as your variable.","A small dog gets fed^(3 / 4) cup of dog food twice a day. Using d for the number of days and f for the amount of food in cups, write an equation relating the variables. f = Use d as your variable.",1.5d,ratio_percent,7.RP.A.2c | 7.EE.B.4a,Represent Proportional Relationships with Equations | Solve 2-Step Equations,700,695,400,700,0.4214285714285714,0.0814285714285714,0.4657142857142857,"[{""answer_norm"": ""1.5d"", ""n"": 414}, {""answer_norm"": ""3/4d"", ""n"": 46}, {""answer_norm"": ""1.5"", ""n"": 18}, {""answer_norm"": ""6/4d"", ""n"": 17}, {""answer_norm"": ""140"", ""n"": 13}]",test,
